title
"Wait Hours: Total: by Queue"
parameters

start,end
2016-12-22,2017-01-01
---------
Queue,"Wait Hours: Total"
white,247850.7111
black,55733.9807
nann,2187.3330
croutons,194.0738
cornbread,181.6751
brioche,91.5862
roti,66.8155
pikelet,36.5338
chapti,1.3389
focaccia,1.2331
potbrood,0.0303
brown,0.0153
panettone,0.0150
bannock,0.0084
crumpet,0.0057
barm,0.0044
pita,0.0003
pumpernickel,0.0003
---------
