title
"Node Hours: Total: by Queue"
parameters

start,end
2016-12-22,2017-01-01
---------
Queue,"Node Hours: Total"
white,123927.2153
black,21885.3494
pikelet,2773.5561
croutons,1991.0233
crumpet,1051.3839
brioche,1039.6294
brown,965.4461
cornbread,945.4733
roti,769.5467
nann,264.4661
focaccia,258.8669
pita,125.1836
bannock,76.7039
barm,69.2494
panettone,49.1339
chapti,47.8231
pumpernickel,33.2775
potbrood,30.4233
---------
