title
"Screwdriver Utilization (%): by Job Size"
parameters

start,end
2016-12-22,2017-01-01
---------
"Job Size","Screwdriver Utilization (%)"
1,1.754056352
2,0.071899541
"3 - 4",0.162927260
"5 - 8",2.305329995
"9 - 16",3.694174322
"17 - 32",1.479823961
"33 - 64",0.937678229
"65 - 128",6.990862936
"129 - 256",5.797876056
"257 - 512",1.202364896
---------
