title
"Screwdriver Utilization (%): by Department"
parameters

start,end
2016-12-22,2017-01-01
---------
Quarter,"[Unknown] Screwdriver Utilization (%)"
"2016 Q4",1.745413594
"2017 Q1",0.161530541
---------
