title
"Node Hours: Total: by Job Size"
parameters

start,end
2016-12-22,2017-01-01
---------
"Job Size","Node Hours: Total"
1,92614.1762
2,759.2594
"3 - 4",1290.3837
"5 - 8",12184.6228
"9 - 16",15418.2178
"17 - 32",3767.9557
"33 - 64",3029.1755
"65 - 128",18221.5796
"129 - 256",7960.2989
"257 - 512",1058.0811
---------
