title
"CPU Hours: Total: by Decanal Unit"
parameters

start,end
2016-12-22,2017-01-01
---------
Day,"[Unknown] CPU Hours: Total"
2016-12-22,404.2561
2016-12-23,584.6028
2016-12-24,599.9992
2016-12-25,778.2689
2016-12-26,2256.3281
2016-12-27,15553.0892
2016-12-28,81988.3803
2016-12-29,171260.4544
2016-12-30,275118.9842
2016-12-31,222230.2811
2017-01-01,69781.1939
---------
