title
"CPU Hours: Total: by Queue"
parameters

start,end
2016-12-22,2017-01-01
---------
Queue,"CPU Hours: Total"
white,438972.9889
black,274691.9789
pikelet,34825.7219
roti,22393.2603
croutons,22379.1528
brown,14222.7461
cornbread,11206.7456
crumpet,8411.0731
brioche,3726.6389
nann,3173.5933
focaccia,3079.9731
bannock,1016.6144
panettone,982.6722
chapti,573.8767
potbrood,355.3453
pita,238.5711
pumpernickel,166.3875
barm,138.4981
---------
