title
"CPU Hours: Total: by Queue"
parameters

start,end
2016-12-22,2017-01-01
---------
Queue,"CPU Hours: Total"
white,438972.9876
black,274691.9788
pikelet,34825.7219
roti,22393.2602
croutons,22379.1533
brown,14222.7461
cornbread,11206.7450
crumpet,8411.0733
brioche,3726.6385
nann,3173.5933
focaccia,3079.9728
bannock,1016.6144
panettone,982.6722
chapti,573.8766
potbrood,355.3452
pita,238.5712
pumpernickel,166.3876
barm,138.4983
---------
