title
"CPU Hours: Per Job: by PI Group"
parameters

start,end
2016-12-22,2017-01-01
---------
Day,"[Unknown] CPU Hours: Per Job"
2016-12-22,202.12805556
2016-12-23,194.86759259
2016-12-24,199.99972222
2016-12-25,129.71148148
2016-12-26,205.12073232
2016-12-27,370.31164683
2016-12-28,182.19640062
2016-12-29,98.42554853
2016-12-30,9.53453419
2016-12-31,7.50701892
2017-01-01,4.21231401
---------
