title
"CPU Hours: Total: by Job Size"
parameters

start,end
2016-12-22,2017-01-01
---------
"Job Size","CPU Hours: Total"
1,92614.1767
2,1518.5181
"3 - 4",5161.5356
"5 - 8",97377.1389
"9 - 16",195052.4050
"17 - 32",62507.7639
"33 - 64",29705.6464
"65 - 128",221470.5381
"129 - 256",122451.1422
"257 - 512",12696.9733
---------
