title
"CPU Hours: Total: by Job Size"
parameters

start,end
2016-12-22,2017-01-01
---------
"Job Size","CPU Hours: Total"
1,92614.1762
2,1518.5180
"3 - 4",5161.5355
"5 - 8",97377.1388
"9 - 16",195052.4047
"17 - 32",62507.7637
"33 - 64",29705.6462
"65 - 128",221470.5381
"129 - 256",122451.1423
"257 - 512",12696.9734
---------
