title
"CPU Hours: Total: by Resource"
parameters

start,end
2016-12-22,2017-01-01
---------
Resource,"CPU Hours: Total"
robertson,461887.9819
frearson,217650.7419
mortorq,77264.8497
pozidriv,71984.2761
phillips,11767.9883
---------
