title
"CPU Hours: Per Job: by Department"
parameters

start,end
2016-12-22,2017-01-01
---------
Day,"[Unknown] CPU Hours: Per Job"
2016-12-22,202.12805000
2016-12-23,194.86756667
2016-12-24,199.99970000
2016-12-25,129.71148333
2016-12-26,205.12072727
2016-12-27,370.31164762
2016-12-28,182.19640089
2016-12-29,98.42554833
2016-12-30,9.53453418
2016-12-31,7.50701890
2017-01-01,4.21231402
---------
