title
"Wall Hours: Total: by Node Count"
parameters

start,end
2016-12-22,2017-01-01
---------
"Node Count","Wall Hours: Total"
1,123350.6526
8,1864.9890
2,765.2793
12,706.5925
6,448.3426
4,385.2232
7,198.2613
5,153.6175
28,37.7703
3,36.3309
14,20.1617
20,9.0281
16,0.2754
9,0.2606
24,0.0214
---------
